X,Y,osm_id,amenity,name,addr:housenumber,brand,operator,addr:housename,ref,ele,shop,sport,cuisine,addr:city,addr:postcode,addr:state,phone,opening_hours,contact:yelp,addr:street,website,brand:wikidata,addr:unit,addr:country,outdoor_seating,takeaway,capacity,smoking,microbrewery,organic,wheelchair,internet_access:fee,drive_in,internet_access,name_1,email,toilets:wheelchair,delivery,name:en,payment:bitcoin,description,contact:phone,wheelchair:description,contact:facebook,contact:website,level,drive_through,wifi,payment:mastercard,start_date,facebook,payment:visa,addr:full,addr:building,fax,amenity2,OWNER,owner2,wikidata,addr:suite,short_name,old_name:ja,alt_name,old_name,old_website,payment:discover_card,payment:american_express,breakfast,payment:coins,payment:debit_cards,payment:notes,payment:cash,contact:instagram,contact:twitter,website_1,delivery:partner,payment:android_pay,payment:apple_pay,payment:samsung_pay,suite,is_in,contact:google_plus,payment:visa_debit,name:kr,payment:credit_cards,far_accessible,contact:youtube,twitter,reservation,payment:giftcards,name:zh,long_name,pricerange,name:ja,craft,diet:vegetarian
-84.5854677,33.4009121,768122435,restaurant,Partners II Pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.5669963,33.4096615,4846723522,restaurant,Chick-Fil-A,,,,,,,,,,,30269,,7704866524,,,2720 GA-54,,,,,,,,,,,,,,wlan,,,,,Chick-Fil-A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.5902031,33.4385962,3777567368,restaurant,Panera Bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.5887798,33.4386313,3761856957,restaurant,The Beirut,,,,,,,,,regional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.5886404,33.439822,3761771611,restaurant,Charm,,,,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.6411259,33.5019016,894666930,restaurant,Frank's Family Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.6617273,33.5286943,3518397025,restaurant,Waffle House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4588745,33.4319412,2727105420,restaurant,Royal Stix,805,,,,,,,,,,,,,,,Glynn Street South,http://royalstixga.com/,,,,yes,yes,,,,,,,,,,,,yes,,yes,BTC payment via Menufy.,(770) 716-6128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4553793,33.4480026,5216827754,restaurant,Twisted Taco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4553744,33.4483469,5216827755,restaurant,Courthouse Tavern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.5426052,33.5692438,894727607,restaurant,Shoney's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.5323025,33.5665303,894727482,restaurant,Waffle House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.5378844,33.5693738,894727537,restaurant,IHOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.6750037,33.7453644,3876470857,restaurant,Carrabba's,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.5782668,33.6996187,5658919597,restaurant,Sandtown Grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.6346209,33.7129585,2882817801,restaurant,Oz Pizza,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.5165994,33.5860344,894727637,restaurant,Supreme Fish Delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.5153328,33.5853378,894727619,restaurant,Waffle House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.5028759,33.6559218,2820464296,restaurant,Longhorn Steakhouse,3480,,,,,,,,,Atlanta,30344,,,,,Camp Creek Parkway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4424812,33.6396402,4920544021,restaurant,Delta Skyclub Lounge,,,Delta,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4390854,33.637664,3015468285,restaurant,Asian Chao,,,,,,,,,asian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4392906,33.6394411,2545082973,restaurant,Pizza Hut Express,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.439283,33.6395692,3750488915,restaurant,Atlanta Grill and Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4358164,33.6391991,2924093237,restaurant,Sweet Water Bar and Grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4327283,33.6382604,2924175846,restaurant,Brews and Blues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4292355,33.6381946,2924606883,restaurant,Passports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4294083,33.639074,2924606882,restaurant,Atlanta Braves Grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4293725,33.6397255,4920532022,restaurant,Delta Skyclub Lounge,,,Delta,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,Delta Skyclub Lounge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4195591,33.6396039,4946431621,restaurant,Jekyll Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jekyll Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4450244,33.6407291,2924610304,restaurant,IHOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4450377,33.6409911,2924610305,restaurant,TGI Friday's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4446159,33.6409855,860037795,restaurant,Atlanta Chophouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4396338,33.6409663,5276555555,restaurant,Varasano's Pizzaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.439122,33.6404821,4920521124,restaurant,Delta Skyclub Lounge,,,Delta,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,Delta Skyclub Lounge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4395265,33.6409755,2545080163,restaurant,Great Wraps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4394706,33.6409753,5276555557,restaurant,Low Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4393694,33.6411425,2545079557,restaurant,Paschals Southern Cuisine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4392199,33.6410954,4920519122,restaurant,Delta Skyclub Lounge,,,Delta (2nd. Floor),,,,,,,,,,,Mo-Su 06:00-22:00,,,,,,,,,,,,,,,,wlan,,,,,Delta Skyclub Lounge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4391226,33.6419911,2545076507,restaurant,Sweet Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4392565,33.6425314,2545075775,restaurant,Krystal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4357768,33.640374,4920520822,restaurant,Delta Skyclub Lounge,,,Delta,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,Delta Skyclub Lounge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4359565,33.640499,4946370122,restaurant,Delta Skyclub Lounge,,,Delta,,,,,,,,,,,Mo-Su 06:00-23:00,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4355067,33.6405833,3441619057,restaurant,Cafe Intermezzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4354301,33.6406193,2924093236,restaurant,TGI Friday's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4360099,33.6423582,3441653091,restaurant,Fly Burger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4391012,33.6433599,2545075251,restaurant,ATL Bar and Grill,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4392093,33.6436938,4373731823,restaurant,Hawk's Sports Bar,,,,,,,,,american,Atlanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4325496,33.6417634,4920534421,restaurant,Delta Skyclub Lounge,,,Delta,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,Delta Skyclub Lounge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4327277,33.6429893,4517779590,restaurant,Terrapin Tap House Cigar and Smoke Lounge,,,,,,,,,"american;breakfast;barbecue;burger;hotdog;local;sausage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4291682,33.6409612,3839586391,restaurant,Orange Opt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4291026,33.6409595,5657200853,restaurant,Buffalo Wild Wings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4289265,33.6408396,4522301294,restaurant,Terrapin Tap House Cigar and Smoke Lounge,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4290504,33.640964,3839586513,restaurant,Phillips seafood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4292637,33.6420114,4920540821,restaurant,Delta Skyclub Lounge,,,Delta,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,Delta Skyclub Lounge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.429233,33.6416672,2924606877,restaurant,Mustard Seed,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4258599,33.6411653,3448635977,restaurant,One Flew South,,,,,,,,,sushi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4249086,33.6403822,3448635979,restaurant,TGI Friday's,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4247215,33.6406411,3448635980,restaurant,Villa Pizza,,,,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4243065,33.6405162,4920549421,restaurant,Delta Skyclub Lounge,,,Delta,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,Delta Skyclub Lounge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4201918,33.6404186,4920540822,restaurant,Delta Skyclub Lounge,,,Delta (Mezzanine Level),,,,,,,,,,,Mo-Su 05:30-23:00,,,,,,,,,,,,,,,,wlan,,,,,Delta Skyclub Lounge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4299953,33.6585738,779212160,restaurant,Malones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4293355,33.6586542,779212155,restaurant,Ruby Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4290458,33.6591766,779212167,restaurant,Spondivits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4222979,33.659092,648461536,restaurant,American Deli,1003,,,,,,,,,,,,4047660037,Mo-Sa 11:00-21:00,,Virginia Ave.,http://www.iloveamericandeli.com,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3860129,33.630772,2616627510,restaurant,Tijuana Joes,,,,,,,,,mexican,,,,,,,Old Dixie Highway,,,,,,yes,,no,no,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4179109,33.658659,648383758,restaurant,Pizza Hut,,,,,,,,,,,,,4047633381,11:00-23:00,,,,,,,,yes,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4187494,33.6589387,648455349,restaurant,Skinny's,897,,,,,,,,,,,,,Mo-Sa 10:00-21:00,,Virginia Ave.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4171329,33.658106,648398887,restaurant,Pit Boss BBQ,,,,,,,,,barbecue,,,,4047680036,"Mo-Fr 10:30-21:00; Sa 12:00-21:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.417015,33.6589328,648444417,restaurant,Grecian Gyro,855,,,,,,,,,,,,4047621627,Mo-Fr 10:00-22:00 Sa-Su ?,,Virginia Ave.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4164409,33.658709,648417495,restaurant,Johnny's New York Style Pizza and Subs,,,,,,,,,,,,,,Mo 11:00-21:00 Tu-Sa 11:00-22:00 Su 16:00-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.416681,33.6590283,648424954,restaurant,Waffle House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4162616,33.6590614,648421801,restaurant,Willy's Mexicana Grill,,,,,,,,,,,,,4044227107,Mo-Fr 10:30-21:00,,,http://www.willys.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.446623,33.6628398,466116713,restaurant,Brake Pad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4416706,33.6788833,466099073,restaurant,Thumbs Up Diner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4413874,33.6788119,466100432,restaurant,American Burger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4410177,33.6787676,1744225876,restaurant,Q's Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4413181,33.6809103,1744229876,restaurant,Main Street BBQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4406406,33.678819,466101251,restaurant,OZ Pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4038883,33.7494041,3192012249,restaurant,Paschal's Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4010395,33.7497028,1573256268,restaurant,No Mas Cantina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3789709,33.7471274,4232293253,restaurant,Daddy D'z,264,,,,,,,,barbecue,Atlanta,30312,,,,,Memorial Drive Southeast,http://www.daddydz.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-83.9774133,30.8378727,3749936025,restaurant,George and Louie's Fresh Seafood,217,,,,,,,,,Thomasville,31792,GA,,,,Remington Avenue,,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-83.944659,30.8372148,1707843716,restaurant,Applebee’s Neighborhood Grill & Bar,,Applebee’s,,,,,,,american,,,GA,,,,,,Q621532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-83.9451632,30.8439164,1707843711,restaurant,Sonny's Real Pit Bar-B-Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-83.3238905,30.7187269,5647992991,restaurant,Typhoon Grill,,,,,,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-83.3229597,30.7190728,5647791121,restaurant,Lonestar BBQ,,,,,,,,,barbecue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-83.3229611,30.7197288,5647785204,restaurant,Dockside Restaurant,,,,,,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-83.3212163,30.7210523,5646282815,restaurant,Mama's Pizzeria,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-83.3202802,30.720243,5646209616,restaurant,The Clubhouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-83.3190292,30.8476333,3143829829,restaurant,Chow Town,1550,,,,,,,,,Valdosta,31602,GA,(229) 293-0642,,,Baytree Road,http://chowtownga.com/,,,US,,,,,,,yes,,,,,,,,,,,,Ladies room fully accessable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-83.2797485,30.8305548,5809399328,restaurant,Bleu Pub,,,,,,,,,burger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-83.2796469,30.8320467,3139256430,restaurant,Kings Grill,200,,,,,,,,,"Valdosta, GA",31601,,(229) 242-5897,,,"N Patterson St,",,,,,,,,,,,yes,,,,,,,,,,,,Street parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-83.2786369,30.8325432,3141939529,restaurant,Jessie's Eats & Treats,203,,,,,,,,,Valdosta,31602,GA,(229) 247 4670,,,North Ashley Street,http://www.jessiesvaldosta.com/,,,US,,,,,,,yes,,,,,,,,,,,,"Street parking, curb cut at corner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-83.278609,30.8325856,3142018529,restaurant,The Bistro,132,,,,,,,,,Valdosta,31601,GA,(229) 253-1253,,,North Ashley Street,,,,US,,,,,,,yes,,,,,,,,,,,,"Street parking, curb cut at corner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-83.2699983,30.8172695,1284281010,restaurant,Gold Plate Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-82.1400425,30.7382936,5488930080,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-82.0058226,30.8314597,1219315687,restaurant,Okefenokee Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.5495408,30.7206771,5490896917,restaurant,Riverside Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-83.7407527,30.9601461,5577496168,restaurant,Burger Shack,1063,,,Burger Shack,,,,,burger,Pavo,31778,,,,,West Harris Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-83.7822402,31.1791596,3433888759,restaurant,New China Buffet,517,,,,,,,,"chinese,_buffet",Moultrie,31768,GA,,,,1st Avenue South East,,,,,,yes,,outside,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-83.7814532,31.1790898,3433949198,restaurant,Little Caesars Pizza,601,,,,,,,,pizza,Moultrie,31768,GA,,,,1st Avenue South East,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
